,analysis,Attribute_name,prediction_set,class_probabilities,labels,max_prob,label
3465,SE_HPLC,SE HPLC HMW,['se-uplc monomer'],[0.9991852641105652],[3],0.9991852641105652,3
3466,ELISA_BINDING_2,Relative Binding ELISA,['potency by binding elisa'],[0.9973134398460388],[6],0.9973134398460388,6
3467,SDS_PAGE,SDS-PAGE  (NR) minor band 2 MW = 176,['sds-page (reduced) purity'],[0.999322772026062],[0],0.999322772026062,0
3468,SDS_PAGE,SDS-PAGE  (R) minor band 1 MW =,['sds-page (reduced) purity'],[0.9993416666984558],[0],0.9993416666984558,0
3469,CE_SDS,"CE-SDS (Non-Reduced),Unknown Impurity, RRT 2.01",['sds-page (reduced) purity'],[0.9994997978210449],[0],0.9994997978210449,0
3470,CE_SDS,"CE-SDS (Non-Reduced),Unknown Impurity, RRT 2.06",['sds-page (reduced) purity'],[0.999500036239624],[0],0.999500036239624,0
3471,ELISA_BINDING,(Binding ELISA nm result),['potency by binding elisa'],[0.9973530769348145],[6],0.9973530769348145,6
3472,CE_SDS_2,CE-SDS (Reduced) RRT of Minor Peak 2 RRT >= LOQ,['sds-page (reduced) purity'],[0.9994807839393616],[0],0.9994807839393616,0
3473,CE_SDS,CE-SDS (Non-Reduced) Minor Peak 5 RRT >= LOQ,['sds-page (reduced) purity'],[0.9994977712631226],[0],0.9994977712631226,0
3474,ELISA_2,BCMA ELISA binding relative to reference standard,['potency by binding elisa'],[0.9973747730255127],[6],0.9973747730255127,6
3475,ELISA,CD3 ELISA binding relative to reference standard,['potency by binding elisa'],[0.9973490238189697],[6],0.9973490238189697,6
3476,BIOASSAY,Potency (Cell-Based Bioassay),['potency by cell-based bioassay'],[0.9776540398597717],[5],0.9776540398597717,5
3477,CE_SDS,CE-SDS (Reduced) RRT of Unknown Minor Peak 2>=LOQ,['sds-page (reduced) purity'],[0.99949049949646],[0],0.99949049949646,0
3478,CE_SDS,CE-SDS (Reduced) RRT of Unknown Minor Peak 1>=LOQ,['sds-page (reduced) purity'],[0.9994912147521973],[0],0.9994912147521973,0
3479,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak RRT,['sds-page (reduced) purity'],[0.9995027780532837],[0],0.9995027780532837,0
3480,CE_SDS_2,CE-SDS (Reduced) RRT of Unknown Minor Peak,['sds-page (reduced) purity'],[0.9994950294494629],[0],0.9994950294494629,0
3481,SDS_PAGE,SDS-PAGE  (NR) minor band 1 MW = 184,['sds-page (reduced) purity'],[0.9993290901184082],[0],0.9993290901184082,0
3482,BIOASSAY,Potency (Cell Based) Bioassay,['potency by cell-based bioassay'],[0.97774738073349],[5],0.97774738073349,5
3483,ELISA,CD3 ELISA binding,['potency by binding elisa'],[0.997259259223938],[6],0.997259259223938,6
3484,ELISA_2,BCMA ELISA binding,['potency by binding elisa'],[0.9972422122955322],[6],0.9972422122955322,6
3485,CE_SDS,CE-SDS (Non-Reduced) Minor Peak Migration Time,['sds-page (reduced) purity'],[0.9995059967041016],[0],0.9995059967041016,0
3486,CE_SDS_2,CE-SDS (Reduced) Minor Peak Migration Time,['sds-page (reduced) purity'],[0.9995051622390747],[0],0.9995051622390747,0
3487,ELISA_BINDING,% Relative Potency,['potency by binding elisa'],[0.9973962306976318],[6],0.9973962306976318,6
3488,CE_SDS,CE-SDS (Non-Reduced) Minor Peaks NLT LOQ,['sds-page (reduced) purity'],[0.9994900226593018],[0],0.9994900226593018,0
3489,CE_SDS_2,CE-SDS (Reduced) Minor Peaks NLT LOQ,['sds-page (reduced) purity'],[0.9994814991950989],[0],0.9994814991950989,0
3490,ICIEF,iCIEF (Main Peak pl),['aex main peak'],[0.9995457530021667],[2],0.9995457530021667,2
3491,PROTEIN_CONCENTRATION_NO_CALC,Protein Concentration (Percent of label claim),['protein concentration (a280)'],[0.993895947933197],[9],0.993895947933197,9
3492,SE_HPLC,HMW Retention Time (Result),['se-uplc monomer'],[0.9991668462753296],[3],0.9991668462753296,3
3493,SE_HPLC,LMW Retention Time (Result),['se-uplc monomer'],[0.999188244342804],[3],0.999188244342804,3
3494,PARTICULATE_MATTER,Particles per container >= 10 micrometers,['particulate-matter >= 25-um'],[0.98978590965271],[4],0.98978590965271,4
3495,PARTICULATE_MATTER,Particles per container >= 25 micrometers,['particulate-matter >= 25-um'],[0.9897391200065613],[4],0.9897391200065613,4
3496,CE_SDS_2,CE-SDS (reduced) Unknown Minor HMW Peak >=QL 3,['sds-page (reduced) purity'],[0.9994507431983948],[0],0.9994507431983948,0
3497,CE_SDS_2,CE-SDS (reduced) Unknown Minor HMW Peak >=QL 2,['sds-page (reduced) purity'],[0.9994520545005798],[0],0.9994520545005798,0
3498,PURITY_IMP_2,Purity (D3),['sds-page (reduced) purity'],[0.9872473478317261],[0],0.9872473478317261,0
3499,ELISA_BINDING,Binding Potency of Ipi (ELISA),['potency by binding elisa'],[0.9972586631774902],[6],0.9972586631774902,6
3500,ELISA_BINDING_2,Binding Potency of Nivo (ELISA),['potency by binding elisa'],[0.9973020553588867],[6],0.9973020553588867,6
3501,CE_SDS,CE-SDS (Reduced)Relative Migration Time  Minor Peak 5,['sds-page (reduced) purity'],[0.9994966983795166],[0],0.9994966983795166,0
3502,CE_SDS,CE-SDS (Reduced)Relative Migration Time  Minor Peak 6,['sds-page (reduced) purity'],[0.9994969367980957],[0],0.9994969367980957,0
3503,CE_SDS,CE-SDS (Reduced)Relative Migration Time  Minor Peak 4,['sds-page (reduced) purity'],[0.9994970560073853],[0],0.9994970560073853,0
3504,CE_SDS,CE-SDS (Reduced)Relative Migration Time  Minor Peak 1,['sds-page (reduced) purity'],[0.9994971752166748],[0],0.9994971752166748,0
3505,CE_SDS,CE-SDS (Reduced)Relative Migration Time  Minor Peak 3,['sds-page (reduced) purity'],[0.999496579170227],[0],0.999496579170227,0
3506,CE_SDS,CE-SDS (Reduced)Relative Migration Time  Minor Peak 7,['sds-page (reduced) purity'],[0.999496579170227],[0],0.999496579170227,0
3507,CE_SDS,CE-SDS (Reduced)Relative Migration Time  Minor Peak 2,['sds-page (reduced) purity'],[0.9994958639144897],[0],0.9994958639144897,0
3508,CAPILLARY_ELECTROPHORESIS,CGE-SDS Non-Reduced Purity,['sds-page (reduced) purity'],[0.9995046854019165],[0],0.9995046854019165,0
3509,SE_HPLC,SE HPLC (Pre-Main Peaks),['se-uplc monomer'],[0.9988943934440613],[3],0.9988943934440613,3
3510,SE_HPLC,SE HPLC (Main Peak),['se-uplc monomer'],[0.9986578226089478],[3],0.9986578226089478,3
3511,CAPILLARY_ELECTROPHORESIS_2,CGE-SDS Reduced Purity,['sds-page (reduced) purity'],[0.9995007514953613],[0],0.9995007514953613,0
3512,PARTICULATE_MATTER_MICROSCOPY,Particulate Matter (HIAC) >= 10 micrometers,['particulate-matter >= 25-um'],[0.9903994202613831],[4],0.9903994202613831,4
3513,CE_SDS_2,CE-SDS (Non-Reduced) Migration Time of Minor Peaks 2,['sds-page (reduced) purity'],[0.9995050430297852],[0],0.9995050430297852,0
3514,CE_SDS_2,CE-SDS (Non-Reduced) Migration Time of Minor Peaks 3,['sds-page (reduced) purity'],[0.9995068311691284],[0],0.9995068311691284,0
3515,CE_SDS_2,CE-SDS (Non-Reduced) Migration Time of Minor Peaks 1,['sds-page (reduced) purity'],[0.999506950378418],[0],0.999506950378418,0
3516,SDS_PAGE,SDS-PAGE (Non-Reduced) Molecular Weight of Minor Band 4,['sds-page (reduced) purity'],[0.999496340751648],[0],0.999496340751648,0
3517,SDS_PAGE,SDS-PAGE (Non-Reduced) Molecular Weight of Minor Band 8,['sds-page (reduced) purity'],[0.999495267868042],[0],0.999495267868042,0
3518,SDS_PAGE,SDS-PAGE (Reduced) Molecular Weight of Minor Band 4,['sds-page (reduced) purity'],[0.9994863271713257],[0],0.9994863271713257,0
3519,SDS_PAGE,SDS-PAGE (Reduced) Molecular Weight of Minor Band 2,['sds-page (reduced) purity'],[0.9994856119155884],[0],0.9994856119155884,0
3520,SDS_PAGE,SDS-PAGE (Non-Reduced) Molecular Weight of Minor Band 6,['sds-page (reduced) purity'],[0.9994964599609375],[0],0.9994964599609375,0
3521,SDS_PAGE,SDS-PAGE (Reduced) Molecular Weight of Minor Band 3,['sds-page (reduced) purity'],[0.9994860887527466],[0],0.9994860887527466,0
3522,SDS_PAGE,SDS-PAGE (Non-Reduced) Molecular Weight of Minor Band 5,['sds-page (reduced) purity'],[0.9994951486587524],[0],0.9994951486587524,0
3523,SDS_PAGE,SDS-PAGE (Non-Reduced) Molecular Weight of Minor Band 7,['sds-page (reduced) purity'],[0.9994956254959106],[0],0.9994956254959106,0
3524,ELISA_BINDING,CD137 Binding (Surface Plasmon Resonance),['potency by binding elisa'],[0.9862141013145447],[6],0.9862141013145447,6
3525,CE_SDS,CE-SDS (Non-Reduced) Migration Time of Minor Peak 1 >=LOQ,['sds-page (reduced) purity'],[0.999505877494812],[0],0.999505877494812,0
3526,CE_SDS_2,CE-SDS (Reduced) Heavy and Light Chain combined,['sds-page (reduced) purity'],[0.9995021820068359],[0],0.9995021820068359,0
3527,BIOASSAY,Bioassay (Potency Relative to Reference Material),"['potency by cell-based bioassay', 'protein concentration (a280)']","[0.9392861723899841, 0.01188869122415781]","[5, 9]",0.9392861723899841,5
3528,PH,pH / 3,['ph'],[0.9975838661193848],[8],0.9975838661193848,8
3529,CE_SDS_2,CE-SDS (Non-Reduced) RRT for minor peak >=LOQ 3,['sds-page (reduced) purity'],[0.9994999170303345],[0],0.9994999170303345,0
3530,CE_SDS,CE-SDS (Reduced) RRT for Unknown Minor Peak>=LOQ 2,['sds-page (reduced) purity'],[0.9994922876358032],[0],0.9994922876358032,0
3531,SDS_PAGE,SDS-PAGE (NR) minor band 6 MW=138,['sds-page (reduced) purity'],[0.9993023872375488],[0],0.9993023872375488,0
3532,SDS_PAGE,SDS-PAGE (Non-Reduced) Purity of Minor Band 6,['sds-page (reduced) purity'],[0.9995009899139404],[0],0.9995009899139404,0
3533,SDS_PAGE,SDS-PAGE (NR) minor band 7 MW=85,['sds-page (reduced) purity'],[0.9993002414703369],[0],0.9993002414703369,0
3534,SDS_PAGE,SDS-PAGE (Non-Reduced) Purity of Minor Band 8,['sds-page (reduced) purity'],[0.9995023012161255],[0],0.9995023012161255,0
3535,SDS_PAGE,SDS-PAGE (R) minor band 4 MW=75,['sds-page (reduced) purity'],[0.9993170499801636],[0],0.9993170499801636,0
3536,SDS_PAGE,SDS-PAGE (Non-Reduced) Purity of Minor Band 4,['sds-page (reduced) purity'],[0.9995015859603882],[0],0.9995015859603882,0
3537,SDS_PAGE,SDS-PAGE (Non-Reduced) Purity of Minor Band 7,['sds-page (reduced) purity'],[0.9995025396347046],[0],0.9995025396347046,0
3538,SDS_PAGE,SDS-PAGE (Non-Reduced) Purity of Minor Band 5,['sds-page (reduced) purity'],[0.9995001554489136],[0],0.9995001554489136,0
3539,SDS_PAGE,SDS-PAGE (R) minor band 3 MW=93,['sds-page (reduced) purity'],[0.9993160963058472],[0],0.9993160963058472,0
3540,SDS_PAGE,SDS-PAGE(Reduced) Purity of Light Chain Rel  to Ref Std,['sds-page (reduced) purity'],[0.9994992017745972],[0],0.9994992017745972,0
3541,SDS_PAGE,SDS-PAGE(Reduced) Purity of Heavy Chain Rel  to Ref Std,['sds-page (reduced) purity'],[0.9994996786117554],[0],0.9994996786117554,0
3542,SDS_PAGE,SDS-PAGE (Reduced) purity of Minor Band 1,['sds-page (reduced) purity'],[0.999503493309021],[0],0.999503493309021,0
3543,SDS_PAGE,SDS-PAGE (NR) minor band 3 MW=>200,['sds-page (reduced) purity'],[0.9992669224739075],[0],0.9992669224739075,0
3544,SDS_PAGE,SDS-PAGE (NR) minor band 2 MW=>200,['sds-page (reduced) purity'],[0.9992672801017761],[0],0.9992672801017761,0
3545,SDS_PAGE,SDS-PAGE (NR) minor band 8 MW=24,['sds-page (reduced) purity'],[0.9993026256561279],[0],0.9993026256561279,0
3546,SDS_PAGE,SDS-PAGE (NR) minor band 5 MW=164,['sds-page (reduced) purity'],[0.9993083477020264],[0],0.9993083477020264,0
3547,SDS_PAGE,SDS-PAGE (Reduced) purity of Minor Band 3,['sds-page (reduced) purity'],[0.9995030164718628],[0],0.9995030164718628,0
3548,SDS_PAGE,SDS-PAGE (R) minor band 1 MW=161,['sds-page (reduced) purity'],[0.9993108510971069],[0],0.9993108510971069,0
3549,SDS_PAGE,SDS-PAGE (Reduced) purity of Minor Band 2,['sds-page (reduced) purity'],[0.9995025396347046],[0],0.9995025396347046,0
3550,SDS_PAGE,SDS-PAGE (NR) minor band 4 MW=>200,['sds-page (reduced) purity'],[0.9992594122886658],[0],0.9992594122886658,0
3551,SDS_PAGE,SDS-PAGE (R) minor band 2 MW=98,['sds-page (reduced) purity'],[0.9993211030960083],[0],0.9993211030960083,0
3552,SDS_PAGE,SDS-PAGE (Reduced) purity of Minor Band 4,['sds-page (reduced) purity'],[0.9995036125183105],[0],0.9995036125183105,0
3553,ELISA_BINDING,Potency (ELISA) Relative to Reference Std (Result),['potency by binding elisa'],[0.9973969459533691],[6],0.9973969459533691,6
3554,CE_SDS_2,CE-SDS (Reduced) minor peak >=LOQ 3,['sds-page (reduced) purity'],[0.9994924068450928],[0],0.9994924068450928,0
3555,ICIEF,iCIEF Main Peak Cumulative Area,['aex main peak'],[0.9995336532592773],[2],0.9995336532592773,2
3556,CE_SDS_2,CE-SDS (Reduced) Minor Peak RRT 3 >= LOQ,['sds-page (reduced) purity'],[0.9994932413101196],[0],0.9994932413101196,0
3557,CE_SDS_2,CE-SDS (Reduced) Minor Peak 2 RRT >= LOQ,['sds-page (reduced) purity'],[0.9994900226593018],[0],0.9994900226593018,0
3558,CE_SDS_2,CE-SDS (Reduced) Minor Peak 1 RRT >= LOQ,['sds-page (reduced) purity'],[0.99949049949646],[0],0.99949049949646,0
3559,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak 3 >= LOQ,['sds-page (reduced) purity'],[0.9994945526123047],[0],0.9994945526123047,0
3560,ICIEF,Acidic Group,['aex main peak'],[0.9992139339447021],[2],0.9992139339447021,2
3561,ICIEF,Basic Group,['aex main peak'],[0.9990948438644409],[2],0.9990948438644409,2
3562,ICIEF,Main Peak,['aex main peak'],[0.9995380640029907],[2],0.9995380640029907,2
3563,CE_SDS_2,CE-SDS (Non-reduced) LC,['sds-page (reduced) purity'],[0.9995054006576538],[0],0.9995054006576538,0
3564,CE_SDS_2,CE-SDS (Non-reduced) HHL,['sds-page (reduced) purity'],[0.9994961023330688],[0],0.9994961023330688,0
3565,CE_SDS_2,CE-SDS (Non-reduced)Unknown Minor peak 3 >= LOQ,['sds-page (reduced) purity'],[0.9994927644729614],[0],0.9994927644729614,0
3566,CE_SDS_2,CE-SDS (Non-reduced)Unknown Minor peak 2 >= LOQ,['sds-page (reduced) purity'],[0.9994914531707764],[0],0.9994914531707764,0
3567,CE_SDS_2,CE-SDS (Non-reduced) Purity,['sds-page (reduced) purity'],[0.9994908571243286],[0],0.9994908571243286,0
3568,CE_SDS_2,CE-SDS (Non-reduced)Unknown Minor peak 1 >= LOQ,['sds-page (reduced) purity'],[0.9994921684265137],[0],0.9994921684265137,0
3569,RP_UPLC,Total % Oxidized Peaks,['rp-hplc purity'],[0.995712399482727],[1],0.995712399482727,1
3570,RP_UPLC,% Non-Conjugated Peak,['rp-hplc purity'],[0.9959217309951782],[1],0.9959217309951782,1
3571,RP_UPLC,% Main Peak,['rp-hplc purity'],[0.9958880543708801],[1],0.9958880543708801,1
3572,RP_UPLC,Total % Other Peaks,['rp-hplc purity'],[0.9957219362258911],[1],0.9957219362258911,1
3573,CE_HPLC,% Post Peaks,['aex main peak'],[0.9975430965423584],[2],0.9975430965423584,2
3574,CE_HPLC,% Pre Peaks,['aex main peak'],[0.9961007833480835],[2],0.9961007833480835,2
3575,CE_HPLC,% Main Peaks,['aex main peak'],[0.999382495880127],[2],0.999382495880127,2
3576,BIO_SE-HPLC,% HMW,['se-uplc monomer'],[0.9992133378982544],[3],0.9992133378982544,3
3577,ICIEF,iCIEF Basic Peaks (Cumulative Area),['aex main peak'],[0.9995372295379639],[2],0.9995372295379639,2
3578,ICIEF,iCIEF Acidic Peaks (Cumulative Area),['aex main peak'],[0.9995469450950623],[2],0.9995469450950623,2
3579,CE_SDS_2,CE-SDS (reduced) Purity (HC + LC),['sds-page (reduced) purity'],[0.9994975328445435],[0],0.9994975328445435,0
3580,CE_SDS_2,CE-SDS (reduced) Unknown Minor LMW Peak >=QL 1,['sds-page (reduced) purity'],[0.9994438290596008],[0],0.9994438290596008,0
3581,CE_SDS_2,CE-SDS (reduced) Cumulative area for all LMW peaks >= QL,['sds-page (reduced) purity'],[0.9994500279426575],[0],0.9994500279426575,0
3582,CE_SDS_2,CE-SDS (reduced) Cumulative area for all HMW peaks >= QL,['sds-page (reduced) purity'],[0.9994581341743469],[0],0.9994581341743469,0
3583,CE_SDS_2,CE-SDS (reduced) LC,['sds-page (reduced) purity'],[0.9995020627975464],[0],0.9995020627975464,0
3584,CE_SDS_2,CE-SDS (reduced) HC,['sds-page (reduced) purity'],[0.9995007514953613],[0],0.9995007514953613,0
3585,SE_HPLC_4,SE-HPLC LMW species (Cumulative Area),['se-uplc monomer'],[0.9992215633392334],[3],0.9992215633392334,3
3586,SE_HPLC_4,SE-HPLC HMW species (Cumulative Area),['se-uplc monomer'],[0.9992220401763916],[3],0.9992220401763916,3
3587,SE_HPLC_4,SE-HPLC Purity (Monomer),['se-uplc monomer'],[0.9992227554321289],[3],0.9992227554321289,3
3588,CE_SDS,CE-SDS (Non-Reduced) Cumulative area for all HMW Peaks >= QL,['sds-page (reduced) purity'],[0.9994831085205078],[0],0.9994831085205078,0
3589,CE_SDS,CE-SDS (Non-Reduced) Cumulative area for all LMW peaks >= QL,['sds-page (reduced) purity'],[0.9994755387306213],[0],0.9994755387306213,0
3590,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor LMW Peak >= QL 2,['sds-page (reduced) purity'],[0.9994804263114929],[0],0.9994804263114929,0
3591,CE_SDS,CE-SDS (Non-Reduced) Purity (Main Peak),['sds-page (reduced) purity'],[0.9994982481002808],[0],0.9994982481002808,0
3592,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor LMW Peak >= QL 1,['sds-page (reduced) purity'],[0.999478280544281],[0],0.999478280544281,0
3593,CE_SDS,CE-SDS (Reduced)Unknown Minor peak 1 >= LOQ,['sds-page (reduced) purity'],[0.9994864463806152],[0],0.9994864463806152,0
3594,CE_SDS,CE-SDS (Reduced)Unknown Minor peak 2 >= LOQ,['sds-page (reduced) purity'],[0.999485969543457],[0],0.999485969543457,0
3595,PROTEIN_CONCENTRATION_NOCALC_2,Protein Content (A280),['protein concentration (a280)'],[0.9938847422599792],[9],0.9938847422599792,9
3596,CE_SDS_2,CE-SDS (Reduced) Purity of heavy and light chain peaks,['sds-page (reduced) purity'],[0.999496340751648],[0],0.999496340751648,0
3597,CE_SDS,CE-SDS (Non-reduced) FP1,['sds-page (reduced) purity'],[0.9994992017745972],[0],0.9994992017745972,0
3598,CE_SDS,CE-SDS (Non-reduced) Purity of heavy and light chain peaks,['sds-page (reduced) purity'],[0.9994924068450928],[0],0.9994924068450928,0
3599,BIO_SE-HPLC,Size Exclusion UPLC High Molecular Weight (HMW) Species,['se-uplc monomer'],[0.999219536781311],[3],0.999219536781311,3
3600,BIO_SE-HPLC,Size Exclusion UPLC Low Molecular Weight (LMW) Species,['se-uplc monomer'],[0.9992183446884155],[3],0.9992183446884155,3
3601,BIO_SE-HPLC,Size Exclusion UPLC (SE-UPLC) Monomer,['se-uplc monomer'],[0.9992085099220276],[3],0.9992085099220276,3
3602,HPLC,Hydroxylamine,"['rp-hplc purity', 'sds-page (reduced) purity', 'ph', 'spr binding activity', 'potency by cell-based bioassay', 'aex main peak', 'se-uplc monomer', 'polysorbate 80']","[0.4742545187473297, 0.2675477862358093, 0.07378293573856354, 0.04030809551477432, 0.04010958597064018, 0.020983047783374786, 0.020442284643650055, 0.018013104796409607]","[1, 0, 8, 7, 5, 2, 3, 10]",0.4742545187473297,1
3603,BIOASSAY,Cell-Based Bioassay relative to reference standard,['potency by cell-based bioassay'],[0.9768475294113159],[5],0.9768475294113159,5
3604,ELISA_2,Binding Activity (ELISA) relative to reference standard,['potency by binding elisa'],[0.9973475933074951],[6],0.9973475933074951,6
3605,CE_SDS_2,CGE (Reduced) RRT for Unknown Minor Peak >= LOQ 6,['sds-page (reduced) purity'],[0.9993969202041626],[0],0.9993969202041626,0
3606,CE_SDS_2,CE-SDS (Reduced) Relative Migration time of minor peaks,['sds-page (reduced) purity'],[0.9995007514953613],[0],0.9995007514953613,0
3607,BIOASSAY_2,Potency (Cell-based Bioassay),['potency by cell-based bioassay'],[0.977873682975769],[5],0.977873682975769,5
3608,CE_SDS_2,CE-SDS Reduced Sum of minor peaks >=LOQ,['sds-page (reduced) purity'],[0.9994712471961975],[0],0.9994712471961975,0
3609,CE_SDS_2,CE-SDS Reduced Main Peak,['sds-page (reduced) purity'],[0.9994686245918274],[0],0.9994686245918274,0
3610,CE_SDS,CE-SDS (Reduced)RRT of Unknown Minor peak 3 >= LOQ,['sds-page (reduced) purity'],[0.9994902610778809],[0],0.9994902610778809,0
3611,CE_SDS_2,CE-SDS (Non-Reduced) RRT of Unknown Minor Peak>=LOQ,['sds-page (reduced) purity'],[0.9994937181472778],[0],0.9994937181472778,0
3612,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak 4 RRT,['sds-page (reduced) purity'],[0.9995023012161255],[0],0.9995023012161255,0
3613,CE_SDS,CE-SDS (Reduced) %: Undefined Peak_X >=LOQ,['sds-page (reduced) purity'],[0.9994843006134033],[0],0.9994843006134033,0
3614,CE_SDS,CE-SDS (Non-Reduced) minor peak >=LOQ1,['sds-page (reduced) purity'],[0.9995017051696777],[0],0.9995017051696777,0
3615,CE_SDS,CE-SDS (Non-Reduced) minor peak >=LOQ2,['sds-page (reduced) purity'],[0.9995014667510986],[0],0.9995014667510986,0
3616,CE_SDS,CGE (Non-Reduced) % F(ab') 2,['sds-page (reduced) purity'],[0.9994956254959106],[0],0.9994956254959106,0
3617,CE_SDS,CGE (Non-Reduced) % Fc',['sds-page (reduced) purity'],[0.9994885921478271],[0],0.9994885921478271,0
3618,CE_SDS_2,CGE (Reduced) Sum of Minor Peaks >= QL,['sds-page (reduced) purity'],[0.9993916749954224],[0],0.9993916749954224,0
3619,CE_SDS_2,CGE (Reduced) % HC,['sds-page (reduced) purity'],[0.9994834661483765],[0],0.9994834661483765,0
3620,CE_SDS_2,CGE (Reduced) % Purity,['sds-page (reduced) purity'],[0.9994995594024658],[0],0.9994995594024658,0
3621,CE_SDS_2,CGE (Reduced) % LC,['sds-page (reduced) purity'],[0.9994791150093079],[0],0.9994791150093079,0
3622,CE_SDS_2,CGE (Reduced) % NGHC,['sds-page (reduced) purity'],[0.9994829893112183],[0],0.9994829893112183,0
3623,BIO_SE-HPLC,SEC High Molecular Weight (HMW) Species,['se-uplc monomer'],[0.999230146408081],[3],0.999230146408081,3
